UPN,As_Built_Northing,As_Built_Easting,As_Built_Top_Elev
500073,367329.761,2258825.546,890.718
500074,367329.7,2258819.595,890.698
500075,367326.14,2258819.597,890.888
500076,367326.115,2258825.721,890.874
500077,367326.092,2258833.17,890.785
500078,367326.076,2258838.432,890.704
500079,367326.092,2258843.662,890.671
500080,367326.02,2258852.496,890.695
500081,367329.709,2258833.117,890.62
500082,367329.61,2258838.483,890.91
500083,367329.692,2258843.665,890.614
500084,367329.755,2258852.353,890.72
